match_id,date,team1,team2,venue,toss_winner,toss_decision,innings,batting_team,bowling_team,over,ball,batsman,bowler,runs,extras,total_runs,wicket,player_out,dismissal_type,striker_strike_rate,bowler_economy,match_result,winner
48,2023-05-19,GT,RCB,Chennai,RCB,field,1,RCB,GT,20,5,Player_4,Player_12,1,1,2,0,None,None,98.5,11.17,win,GT
48,2023-05-12,SRH,RCB,Ahmedabad,RCB,bat,1,SRH,RCB,11,2,Player_62,Player_37,3,2,5,0,None,None,140.92,8.2,loss,SRH
28,2023-04-29,GT,CSK,Bangalore,GT,field,2,CSK,GT,15,5,Player_8,Player_32,3,2,5,0,None,None,137.35,9.04,loss,CSK
50,2023-05-30,SRH,CSK,Chennai,CSK,field,2,CSK,SRH,2,4,Player_39,Player_66,1,2,3,0,None,None,162.9,6.03,win,SRH
69,2023-04-29,PBKS,LSG,Bangalore,LSG,field,1,PBKS,LSG,2,2,Player_24,Player_30,2,0,2,0,None,None,167.85,11.59,loss,LSG
46,2023-04-26,RCB,KKR,Bangalore,RCB,bat,2,RCB,KKR,16,5,Player_69,Player_12,5,2,7,0,None,None,189.35,5.68,win,RCB
22,2023-05-15,CSK,LSG,Chennai,LSG,field,1,LSG,CSK,9,5,Player_91,Player_55,5,2,7,1,Player_67,caught,75.34,6.47,win,LSG
15,2023-04-20,RR,KKR,Ahmedabad,RR,field,1,RR,KKR,16,4,Player_53,Player_94,5,0,5,0,None,None,107.51,9.13,win,KKR
50,2023-05-14,DC,CSK,Delhi,CSK,field,2,CSK,DC,3,3,Player_55,Player_17,2,0,2,0,None,None,75.76,5.91,loss,DC
2,2023-05-29,PBKS,RR,Chennai,RR,bat,2,PBKS,RR,9,5,Player_29,Player_26,2,0,2,0,None,None,120.66,6.94,loss,PBKS
16,2023-05-09,PBKS,RCB,Mumbai,RCB,bat,2,RCB,PBKS,10,4,Player_1,Player_21,5,2,7,0,None,None,122.69,6.71,loss,RCB
30,2023-04-18,MI,KKR,Delhi,KKR,field,1,KKR,MI,6,5,Player_36,Player_79,0,2,2,0,None,None,58.24,5.9,loss,MI
18,2023-05-01,KKR,DC,Chennai,DC,bat,2,DC,KKR,5,6,Player_12,Player_77,4,1,5,0,None,None,54.58,10.41,loss,DC
48,2023-04-28,PBKS,DC,Mumbai,PBKS,field,2,DC,PBKS,18,6,Player_83,Player_15,3,0,3,0,None,None,154.04,5.47,loss,DC
22,2023-05-21,SRH,RCB,Ahmedabad,SRH,field,1,RCB,SRH,11,2,Player_19,Player_2,1,2,3,1,Player_53,caught,57.89,10.09,win,RCB
5,2023-05-30,RR,GT,Ahmedabad,RR,bat,1,GT,RR,13,1,Player_46,Player_28,4,2,6,0,None,None,126.47,9.85,loss,RR
62,2023-05-28,KKR,SRH,Delhi,SRH,bat,1,SRH,KKR,2,5,Player_83,Player_7,4,0,4,0,None,None,129.41,5.37,win,SRH
43,2023-04-26,CSK,MI,Mumbai,MI,field,2,CSK,MI,9,5,Player_97,Player_43,3,2,5,0,None,None,76.21,10.74,win,CSK
23,2023-05-07,CSK,MI,Ahmedabad,MI,field,2,MI,CSK,9,5,Player_76,Player_12,4,2,6,0,None,None,52.38,9.56,win,CSK
6,2023-04-27,MI,GT,Bangalore,GT,field,1,MI,GT,4,5,Player_82,Player_29,0,0,0,0,None,None,180.28,9.18,loss,GT
14,2023-04-10,KKR,SRH,Ahmedabad,SRH,bat,1,KKR,SRH,3,4,Player_37,Player_26,3,1,4,0,None,None,70.84,7.75,win,SRH
36,2023-05-16,KKR,LSG,Mumbai,KKR,field,1,LSG,KKR,19,3,Player_46,Player_11,3,2,5,0,None,None,155.25,5.64,win,LSG
60,2023-04-02,GT,PBKS,Bangalore,GT,bat,1,PBKS,GT,5,1,Player_12,Player_19,6,2,8,0,None,None,97.63,5.45,loss,PBKS
72,2023-03-31,KKR,LSG,Delhi,LSG,field,1,LSG,KKR,18,6,Player_59,Player_22,0,0,0,0,None,None,149.7,8.1,win,LSG
55,2023-04-04,DC,MI,Delhi,DC,bat,1,DC,MI,17,5,Player_20,Player_15,4,0,4,0,None,None,160.02,10.83,win,MI
9,2023-05-29,RR,DC,Chennai,DC,field,1,RR,DC,13,3,Player_68,Player_78,2,1,3,1,Player_10,caught,52.92,11.87,loss,RR
28,2023-05-03,LSG,RR,Delhi,RR,bat,1,LSG,RR,6,6,Player_12,Player_78,0,2,2,0,None,None,52.31,5.06,loss,LSG
22,2023-05-17,CSK,SRH,Chennai,CSK,field,2,SRH,CSK,14,5,Player_10,Player_8,4,0,4,0,None,None,83.84,9.26,win,CSK
55,2023-04-09,DC,CSK,Chennai,CSK,field,1,DC,CSK,16,1,Player_99,Player_53,6,1,7,0,None,None,173.11,7.06,win,CSK
42,2023-05-28,LSG,DC,Bangalore,DC,field,1,LSG,DC,18,5,Player_81,Player_92,6,1,7,0,None,None,53.82,8.5,win,DC
12,2023-04-08,SRH,PBKS,Bangalore,PBKS,field,2,PBKS,SRH,15,3,Player_36,Player_80,5,0,5,0,None,None,119.94,8.97,loss,PBKS
5,2023-04-17,MI,CSK,Delhi,CSK,field,2,CSK,MI,18,4,Player_86,Player_45,6,0,6,0,None,None,92.07,10.27,win,CSK
49,2023-04-01,GT,MI,Delhi,MI,bat,2,GT,MI,2,4,Player_34,Player_55,5,1,6,0,None,None,83.99,11.71,win,GT
25,2023-05-07,CSK,DC,Mumbai,CSK,bat,2,DC,CSK,9,4,Player_75,Player_24,5,0,5,0,None,None,192.48,5.26,win,DC
32,2023-04-01,RR,LSG,Mumbai,LSG,bat,1,RR,LSG,8,2,Player_95,Player_3,2,2,4,0,None,None,188.24,10.74,loss,LSG
59,2023-05-10,MI,GT,Delhi,MI,field,2,GT,MI,11,3,Player_79,Player_14,3,0,3,0,None,None,139.02,7.01,win,MI
54,2023-04-14,PBKS,DC,Bangalore,DC,bat,2,PBKS,DC,17,5,Player_2,Player_7,0,0,0,1,Player_80,run out,90.46,6.66,win,DC
6,2023-05-02,GT,RR,Ahmedabad,RR,bat,2,GT,RR,17,1,Player_6,Player_30,0,1,1,0,None,None,119.65,7.24,win,GT
1,2023-05-22,CSK,RR,Ahmedabad,RR,field,2,CSK,RR,7,5,Player_17,Player_99,3,0,3,0,None,None,166.74,5.59,loss,CSK
61,2023-04-01,KKR,RR,Delhi,RR,bat,2,KKR,RR,10,2,Player_82,Player_21,2,0,2,1,Player_37,caught,169.56,11.21,loss,RR
48,2023-05-14,RR,RCB,Bangalore,RCB,bat,2,RR,RCB,9,5,Player_65,Player_37,1,1,2,0,None,None,62.31,8.8,loss,RCB
20,2023-05-05,CSK,DC,Ahmedabad,DC,field,1,DC,CSK,4,2,Player_69,Player_27,5,2,7,0,None,None,117.77,5.58,win,DC
48,2023-04-16,KKR,LSG,Bangalore,KKR,bat,1,KKR,LSG,2,6,Player_74,Player_6,2,2,4,0,None,None,84.82,9.04,loss,LSG
48,2023-04-08,SRH,RCB,Ahmedabad,RCB,bat,2,RCB,SRH,11,3,Player_4,Player_73,5,2,7,0,None,None,60.92,11.38,loss,SRH
57,2023-05-05,GT,RCB,Delhi,GT,field,1,RCB,GT,19,1,Player_15,Player_51,0,0,0,0,None,None,133.89,10.28,win,GT
55,2023-05-26,PBKS,RR,Bangalore,PBKS,field,1,PBKS,RR,14,6,Player_17,Player_51,6,2,8,0,None,None,167.04,5.5,win,PBKS
15,2023-05-12,RCB,RR,Bangalore,RR,bat,1,RR,RCB,15,6,Player_21,Player_66,5,0,5,0,None,None,123.8,10.5,win,RR
49,2023-04-19,KKR,RR,Ahmedabad,KKR,bat,1,RR,KKR,5,1,Player_28,Player_22,4,1,5,0,None,None,61.37,9.31,win,RR
3,2023-04-26,RCB,GT,Delhi,GT,bat,1,GT,RCB,12,3,Player_83,Player_75,3,0,3,0,None,None,100.12,6.79,win,RCB
47,2023-04-25,RCB,DC,Chennai,DC,field,2,RCB,DC,6,5,Player_86,Player_40,6,0,6,0,None,None,178.7,7.63,loss,RCB
17,2023-05-03,CSK,PBKS,Delhi,PBKS,bat,1,PBKS,CSK,9,5,Player_86,Player_96,2,2,4,0,None,None,67.1,9.28,loss,PBKS
43,2023-05-24,MI,SRH,Ahmedabad,SRH,bat,2,SRH,MI,14,3,Player_71,Player_4,2,2,4,0,None,None,182.27,8.09,loss,SRH
27,2023-05-09,SRH,PBKS,Ahmedabad,SRH,bat,1,SRH,PBKS,5,1,Player_82,Player_99,0,2,2,0,None,None,62.67,8.84,win,PBKS
23,2023-04-28,DC,PBKS,Delhi,DC,field,1,PBKS,DC,17,2,Player_69,Player_100,4,1,5,0,None,None,178.71,8.69,loss,PBKS
8,2023-05-07,MI,LSG,Delhi,LSG,field,2,MI,LSG,1,2,Player_82,Player_38,4,2,6,0,None,None,104.55,9.15,win,LSG
22,2023-05-07,RCB,RR,Chennai,RR,field,2,RR,RCB,13,6,Player_96,Player_46,0,0,0,0,None,None,188.39,7.71,win,RCB
16,2023-04-17,KKR,DC,Ahmedabad,KKR,field,2,DC,KKR,9,1,Player_46,Player_13,4,1,5,0,None,None,90.13,5.73,loss,DC
57,2023-05-29,SRH,RR,Bangalore,SRH,bat,2,RR,SRH,7,1,Player_83,Player_72,6,0,6,0,None,None,96.66,10.94,loss,RR
29,2023-04-21,RR,LSG,Delhi,LSG,field,1,RR,LSG,1,6,Player_78,Player_100,2,2,4,0,None,None,198.64,6.17,loss,RR
36,2023-05-11,RCB,LSG,Chennai,LSG,bat,2,RCB,LSG,17,6,Player_39,Player_95,6,2,8,0,None,None,124.88,9.82,loss,RCB
1,2023-05-11,RCB,MI,Bangalore,MI,bat,1,RCB,MI,9,4,Player_71,Player_53,0,2,2,0,None,None,158.61,9.3,loss,MI
29,2023-04-21,LSG,GT,Ahmedabad,GT,bat,2,GT,LSG,14,1,Player_72,Player_28,5,1,6,0,None,None,197.74,5.05,win,GT
23,2023-05-10,SRH,KKR,Delhi,KKR,bat,1,KKR,SRH,5,5,Player_41,Player_91,6,2,8,0,None,None,188.81,6.86,win,KKR
61,2023-04-13,GT,CSK,Chennai,CSK,bat,1,CSK,GT,20,5,Player_2,Player_56,2,1,3,0,None,None,50.58,6.93,loss,GT
3,2023-05-21,GT,SRH,Delhi,SRH,bat,1,SRH,GT,6,5,Player_63,Player_63,3,0,3,0,None,None,187.31,7.17,win,GT
14,2023-05-14,PBKS,RCB,Bangalore,PBKS,bat,2,RCB,PBKS,15,5,Player_69,Player_18,2,0,2,0,None,None,192.27,6.02,win,RCB
9,2023-05-06,SRH,MI,Chennai,MI,bat,2,SRH,MI,20,3,Player_61,Player_30,0,1,1,0,None,None,104.97,5.75,loss,MI
73,2023-04-05,KKR,SRH,Mumbai,KKR,field,2,SRH,KKR,16,4,Player_63,Player_12,4,1,5,0,None,None,107.65,11.78,loss,SRH
45,2023-05-21,SRH,GT,Bangalore,SRH,bat,2,SRH,GT,19,5,Player_5,Player_31,4,2,6,0,None,None,173.99,11.39,win,GT
67,2023-05-03,GT,CSK,Ahmedabad,GT,bat,1,GT,CSK,3,1,Player_56,Player_20,0,1,1,0,None,None,101.02,5.75,win,GT
35,2023-04-29,DC,KKR,Bangalore,DC,field,2,DC,KKR,12,4,Player_49,Player_10,1,1,2,0,None,None,172.43,7.16,loss,DC
42,2023-04-01,DC,MI,Chennai,DC,field,1,MI,DC,18,5,Player_77,Player_40,4,1,5,0,None,None,142.31,10.96,loss,MI
5,2023-05-15,MI,GT,Chennai,MI,field,1,MI,GT,8,4,Player_55,Player_41,0,1,1,0,None,None,93.1,11.82,win,MI
11,2023-05-05,KKR,DC,Mumbai,KKR,field,1,KKR,DC,1,2,Player_39,Player_37,1,0,1,0,None,None,150.65,7.57,win,DC
36,2023-04-03,CSK,PBKS,Mumbai,PBKS,field,1,PBKS,CSK,15,2,Player_2,Player_62,6,2,8,0,None,None,143.31,7.81,win,PBKS
69,2023-04-05,RR,CSK,Mumbai,RR,bat,1,RR,CSK,18,6,Player_88,Player_73,4,1,5,1,Player_75,run out,136.32,7.17,win,CSK
54,2023-04-25,CSK,RCB,Mumbai,RCB,field,2,CSK,RCB,2,6,Player_100,Player_7,4,2,6,0,None,None,198.68,9.16,loss,CSK
53,2023-04-10,PBKS,MI,Ahmedabad,MI,bat,1,PBKS,MI,3,5,Player_56,Player_10,3,2,5,0,None,None,139.67,8.6,loss,PBKS
27,2023-04-03,PBKS,GT,Bangalore,GT,field,2,GT,PBKS,17,1,Player_83,Player_26,4,0,4,0,None,None,119.53,9.66,win,GT
60,2023-04-04,RR,CSK,Mumbai,RR,field,1,RR,CSK,8,3,Player_90,Player_54,1,0,1,0,None,None,169.77,11.75,loss,CSK
18,2023-04-21,KKR,GT,Ahmedabad,KKR,bat,1,KKR,GT,16,5,Player_60,Player_11,3,2,5,0,None,None,56.46,5.83,win,GT
65,2023-04-01,PBKS,CSK,Mumbai,PBKS,bat,2,PBKS,CSK,20,3,Player_76,Player_90,5,2,7,0,None,None,179.7,10.1,win,CSK
30,2023-04-02,SRH,DC,Chennai,SRH,field,2,DC,SRH,1,3,Player_27,Player_82,5,0,5,0,None,None,154.93,8.48,loss,DC
22,2023-04-20,RCB,GT,Delhi,GT,field,1,GT,RCB,18,3,Player_67,Player_2,3,2,5,0,None,None,116.25,8.33,loss,GT
53,2023-05-08,CSK,MI,Delhi,MI,field,2,CSK,MI,1,2,Player_33,Player_77,5,0,5,0,None,None,83.2,9.87,win,MI
21,2023-05-16,SRH,KKR,Mumbai,SRH,bat,2,KKR,SRH,15,6,Player_86,Player_56,5,2,7,0,None,None,106.48,5.19,loss,KKR
27,2023-04-25,RCB,CSK,Ahmedabad,RCB,bat,2,RCB,CSK,7,4,Player_63,Player_17,2,1,3,0,None,None,132.59,5.84,loss,RCB
23,2023-05-23,RCB,DC,Ahmedabad,DC,field,1,DC,RCB,18,1,Player_17,Player_96,6,0,6,0,None,None,164.25,6.49,win,RCB
45,2023-04-16,GT,KKR,Ahmedabad,KKR,field,1,GT,KKR,13,6,Player_78,Player_98,5,0,5,0,None,None,89.94,8.0,loss,GT
70,2023-05-05,DC,MI,Chennai,MI,bat,1,DC,MI,8,5,Player_42,Player_94,6,1,7,0,None,None,176.53,10.85,win,DC
11,2023-04-03,LSG,GT,Delhi,GT,field,1,GT,LSG,7,3,Player_60,Player_91,5,0,5,0,None,None,93.11,9.35,win,GT
12,2023-04-08,MI,GT,Ahmedabad,GT,bat,1,MI,GT,10,1,Player_100,Player_89,4,2,6,0,None,None,52.84,6.57,win,GT
40,2023-05-20,RCB,CSK,Chennai,RCB,field,1,CSK,RCB,12,6,Player_39,Player_35,4,2,6,0,None,None,51.18,9.94,win,CSK
3,2023-04-03,DC,PBKS,Ahmedabad,DC,field,2,DC,PBKS,17,5,Player_84,Player_68,0,2,2,0,None,None,87.4,10.73,loss,PBKS
71,2023-04-12,LSG,SRH,Mumbai,LSG,bat,2,SRH,LSG,14,6,Player_46,Player_64,0,0,0,0,None,None,172.35,5.29,win,LSG
68,2023-04-04,SRH,MI,Ahmedabad,MI,field,2,MI,SRH,3,5,Player_62,Player_61,3,0,3,0,None,None,113.46,10.38,loss,SRH
5,2023-05-05,LSG,CSK,Chennai,LSG,bat,1,CSK,LSG,2,1,Player_13,Player_94,1,0,1,0,None,None,142.76,7.17,loss,CSK
58,2023-04-03,KKR,CSK,Mumbai,KKR,bat,1,CSK,KKR,10,3,Player_99,Player_41,4,0,4,1,Player_96,run out,50.45,11.86,loss,KKR
23,2023-04-24,SRH,LSG,Delhi,SRH,bat,1,LSG,SRH,1,5,Player_86,Player_4,5,1,6,0,None,None,96.72,6.65,win,LSG
47,2023-04-10,LSG,CSK,Ahmedabad,CSK,bat,1,CSK,LSG,17,5,Player_80,Player_75,0,1,1,0,None,None,54.86,10.2,win,CSK
57,2023-05-30,DC,LSG,Delhi,LSG,field,1,LSG,DC,16,6,Player_51,Player_74,5,0,5,0,None,None,196.02,10.72,loss,DC
22,2023-04-13,MI,CSK,Bangalore,CSK,field,2,CSK,MI,7,3,Player_32,Player_91,6,1,7,0,None,None,63.17,11.19,win,MI
34,2023-05-16,PBKS,KKR,Ahmedabad,KKR,field,1,KKR,PBKS,20,2,Player_21,Player_53,4,0,4,0,None,None,93.91,9.4,win,KKR
48,2023-04-07,PBKS,KKR,Delhi,KKR,field,1,KKR,PBKS,1,4,Player_72,Player_96,4,1,5,0,None,None,160.19,10.54,loss,PBKS
50,2023-04-06,RCB,PBKS,Delhi,RCB,bat,1,RCB,PBKS,16,5,Player_41,Player_5,6,2,8,0,None,None,142.34,11.99,loss,PBKS
8,2023-04-23,LSG,PBKS,Bangalore,LSG,field,2,LSG,PBKS,10,4,Player_34,Player_15,0,2,2,0,None,None,90.35,11.18,loss,LSG
74,2023-05-14,SRH,MI,Mumbai,SRH,field,2,MI,SRH,15,3,Player_7,Player_33,4,1,5,0,None,None,103.95,5.14,loss,MI
65,2023-05-13,SRH,LSG,Ahmedabad,SRH,bat,1,SRH,LSG,14,5,Player_34,Player_30,5,1,6,0,None,None,86.45,5.97,loss,LSG
23,2023-05-26,RR,GT,Ahmedabad,GT,bat,1,GT,RR,2,1,Player_18,Player_14,1,0,1,0,None,None,93.74,6.87,win,GT
74,2023-05-09,KKR,PBKS,Bangalore,KKR,bat,2,KKR,PBKS,3,5,Player_83,Player_86,6,2,8,0,None,None,115.04,11.46,win,KKR
50,2023-04-14,KKR,RCB,Mumbai,KKR,field,2,KKR,RCB,10,3,Player_33,Player_73,3,2,5,0,None,None,59.47,6.83,win,RCB
12,2023-05-24,MI,PBKS,Bangalore,PBKS,field,1,PBKS,MI,7,2,Player_65,Player_86,2,2,4,0,None,None,58.01,11.93,loss,MI
74,2023-05-02,DC,RCB,Delhi,DC,field,1,RCB,DC,16,2,Player_14,Player_35,6,1,7,0,None,None,154.48,6.81,loss,RCB
17,2023-03-31,MI,LSG,Chennai,LSG,field,2,LSG,MI,2,5,Player_8,Player_35,2,2,4,0,None,None,113.27,9.36,win,MI
17,2023-04-29,CSK,RCB,Bangalore,CSK,bat,2,RCB,CSK,7,6,Player_38,Player_1,5,2,7,0,None,None,73.42,5.35,win,RCB
49,2023-05-01,RR,PBKS,Delhi,RR,field,1,RR,PBKS,7,5,Player_86,Player_61,3,0,3,0,None,None,156.67,7.4,win,RR
61,2023-04-13,GT,CSK,Ahmedabad,CSK,bat,2,GT,CSK,9,5,Player_20,Player_34,1,2,3,0,None,None,68.32,8.04,win,GT
35,2023-04-18,DC,KKR,Ahmedabad,DC,field,1,KKR,DC,14,3,Player_77,Player_52,1,2,3,0,None,None,140.89,7.36,loss,KKR
22,2023-04-25,LSG,RCB,Mumbai,LSG,bat,2,LSG,RCB,14,1,Player_72,Player_57,2,2,4,1,Player_1,bowled,75.62,5.54,win,RCB
50,2023-05-05,DC,LSG,Mumbai,DC,bat,1,LSG,DC,19,2,Player_60,Player_12,0,0,0,0,None,None,172.49,6.31,win,DC
44,2023-04-12,RCB,GT,Mumbai,GT,bat,2,RCB,GT,17,1,Player_84,Player_88,1,2,3,0,None,None,148.38,9.81,win,RCB
46,2023-04-24,RCB,MI,Bangalore,MI,field,2,MI,RCB,16,2,Player_9,Player_15,6,0,6,1,Player_79,bowled,59.72,9.18,win,MI
64,2023-04-04,GT,LSG,Mumbai,GT,bat,2,LSG,GT,2,4,Player_58,Player_54,6,0,6,0,None,None,133.86,7.9,loss,LSG
29,2023-04-29,GT,RR,Delhi,GT,bat,1,RR,GT,15,1,Player_16,Player_45,5,0,5,0,None,None,106.59,10.33,loss,GT
4,2023-03-31,MI,RCB,Delhi,MI,field,1,RCB,MI,10,3,Player_79,Player_30,4,2,6,1,Player_40,caught,145.17,10.68,loss,RCB
24,2023-05-01,CSK,MI,Ahmedabad,CSK,bat,2,CSK,MI,12,3,Player_16,Player_77,0,0,0,0,None,None,98.75,6.6,loss,MI
13,2023-04-04,PBKS,LSG,Ahmedabad,LSG,bat,1,PBKS,LSG,3,6,Player_93,Player_52,0,0,0,0,None,None,80.76,7.03,win,PBKS
1,2023-05-04,RR,RCB,Bangalore,RCB,bat,1,RR,RCB,11,4,Player_66,Player_90,6,2,8,0,None,None,154.82,7.81,loss,RR
51,2023-05-29,CSK,MI,Chennai,MI,field,1,CSK,MI,19,2,Player_30,Player_38,3,1,4,0,None,None,184.64,9.42,win,CSK
32,2023-04-12,KKR,CSK,Ahmedabad,CSK,bat,1,CSK,KKR,4,1,Player_57,Player_45,6,2,8,0,None,None,103.26,10.66,win,CSK
37,2023-05-02,DC,RR,Mumbai,DC,field,2,DC,RR,14,2,Player_38,Player_59,1,2,3,0,None,None,142.12,5.83,win,DC
10,2023-04-01,KKR,RR,Ahmedabad,KKR,field,2,RR,KKR,13,4,Player_55,Player_100,1,0,1,0,None,None,89.39,10.94,loss,KKR
70,2023-04-08,SRH,GT,Bangalore,GT,bat,1,GT,SRH,14,4,Player_39,Player_21,6,0,6,0,None,None,59.48,5.32,loss,GT
16,2023-05-06,LSG,MI,Bangalore,MI,bat,1,LSG,MI,4,6,Player_7,Player_58,2,0,2,0,None,None,150.88,11.55,loss,LSG
66,2023-05-04,GT,RCB,Chennai,RCB,bat,2,RCB,GT,17,1,Player_9,Player_4,1,1,2,0,None,None,155.25,8.6,win,GT
13,2023-05-24,GT,RR,Mumbai,GT,bat,1,RR,GT,16,6,Player_90,Player_91,5,0,5,0,None,None,80.17,8.27,loss,RR
54,2023-05-09,SRH,RCB,Ahmedabad,RCB,field,1,SRH,RCB,7,3,Player_26,Player_41,5,0,5,0,None,None,186.0,8.77,loss,SRH
65,2023-05-23,KKR,PBKS,Bangalore,PBKS,field,2,PBKS,KKR,19,3,Player_69,Player_74,2,1,3,0,None,None,161.48,5.38,win,KKR
33,2023-05-21,MI,RCB,Mumbai,RCB,field,2,MI,RCB,19,5,Player_19,Player_28,1,0,1,0,None,None,59.44,8.59,win,RCB
21,2023-04-20,RCB,MI,Chennai,RCB,field,1,MI,RCB,17,3,Player_37,Player_29,5,1,6,0,None,None,60.32,9.41,win,RCB
45,2023-05-01,MI,PBKS,Bangalore,MI,field,2,MI,PBKS,15,5,Player_95,Player_47,3,2,5,0,None,None,136.44,7.03,win,PBKS
64,2023-04-27,KKR,LSG,Bangalore,LSG,field,1,KKR,LSG,1,5,Player_24,Player_64,0,1,1,0,None,None,65.03,6.65,loss,KKR
29,2023-05-28,LSG,GT,Bangalore,GT,field,2,LSG,GT,8,3,Player_28,Player_13,0,1,1,0,None,None,89.23,6.86,loss,GT
18,2023-04-20,LSG,MI,Bangalore,LSG,bat,2,LSG,MI,7,5,Player_66,Player_15,6,2,8,0,None,None,94.51,6.79,win,LSG
5,2023-05-17,RCB,KKR,Ahmedabad,RCB,bat,1,RCB,KKR,19,1,Player_24,Player_26,5,0,5,0,None,None,86.34,8.8,win,KKR
27,2023-04-28,DC,CSK,Mumbai,CSK,field,1,CSK,DC,1,5,Player_20,Player_72,4,2,6,0,None,None,129.41,6.73,win,DC
19,2023-05-17,GT,RCB,Mumbai,RCB,field,1,RCB,GT,11,2,Player_61,Player_55,0,0,0,1,Player_92,bowled,82.86,6.6,win,RCB
43,2023-05-04,SRH,CSK,Bangalore,SRH,field,1,CSK,SRH,12,1,Player_62,Player_64,5,0,5,0,None,None,144.8,7.65,loss,SRH
28,2023-04-19,CSK,RR,Bangalore,RR,field,1,CSK,RR,17,4,Player_3,Player_27,5,0,5,0,None,None,189.73,6.41,loss,RR
47,2023-05-01,RCB,CSK,Bangalore,CSK,bat,1,RCB,CSK,19,5,Player_2,Player_40,0,0,0,0,None,None,159.4,8.65,loss,RCB
72,2023-04-21,PBKS,LSG,Delhi,LSG,bat,1,PBKS,LSG,1,6,Player_15,Player_24,2,0,2,0,None,None,87.3,6.94,win,LSG
64,2023-05-08,SRH,DC,Ahmedabad,DC,bat,2,SRH,DC,4,3,Player_73,Player_26,6,2,8,0,None,None,141.0,6.04,win,DC
51,2023-05-05,SRH,CSK,Delhi,SRH,bat,1,CSK,SRH,15,6,Player_77,Player_47,0,0,0,1,Player_45,run out,150.08,5.41,win,SRH
72,2023-04-28,SRH,RR,Delhi,SRH,bat,1,RR,SRH,6,5,Player_36,Player_56,2,1,3,1,Player_15,caught,119.43,5.61,win,SRH
10,2023-04-24,LSG,RR,Mumbai,LSG,bat,1,LSG,RR,11,5,Player_99,Player_53,4,2,6,0,None,None,168.48,5.8,win,LSG
10,2023-04-07,DC,GT,Bangalore,GT,bat,1,GT,DC,6,4,Player_41,Player_6,6,1,7,1,Player_12,bowled,77.45,7.17,win,GT
42,2023-05-05,DC,SRH,Mumbai,DC,field,2,SRH,DC,15,6,Player_43,Player_99,4,0,4,0,None,None,105.52,6.33,loss,DC
60,2023-05-06,RR,GT,Mumbai,GT,field,2,RR,GT,14,4,Player_98,Player_58,6,0,6,0,None,None,103.47,9.84,win,GT
54,2023-04-23,RR,KKR,Chennai,KKR,bat,2,RR,KKR,10,6,Player_68,Player_32,2,1,3,0,None,None,198.47,8.47,win,RR
18,2023-05-14,GT,PBKS,Delhi,GT,bat,2,GT,PBKS,11,4,Player_31,Player_2,6,0,6,0,None,None,52.41,6.04,loss,PBKS
71,2023-05-06,RR,DC,Chennai,RR,field,1,RR,DC,4,5,Player_50,Player_53,1,2,3,0,None,None,79.77,6.57,loss,DC
31,2023-04-10,PBKS,LSG,Mumbai,PBKS,bat,1,LSG,PBKS,12,3,Player_89,Player_25,6,0,6,1,Player_73,caught,109.3,8.42,loss,PBKS
12,2023-05-11,KKR,MI,Chennai,KKR,bat,2,MI,KKR,13,1,Player_26,Player_84,5,0,5,0,None,None,189.85,5.81,win,KKR
62,2023-04-16,PBKS,SRH,Ahmedabad,PBKS,field,2,SRH,PBKS,20,1,Player_98,Player_43,6,2,8,0,None,None,187.49,8.7,win,PBKS
17,2023-05-13,LSG,KKR,Mumbai,KKR,field,2,KKR,LSG,12,6,Player_58,Player_99,4,2,6,0,None,None,92.24,8.42,win,KKR
55,2023-05-24,GT,RCB,Bangalore,GT,field,2,RCB,GT,1,3,Player_84,Player_9,0,0,0,0,None,None,111.29,6.62,loss,RCB
64,2023-04-20,LSG,RR,Ahmedabad,LSG,field,1,RR,LSG,16,1,Player_61,Player_21,6,2,8,0,None,None,182.49,5.76,loss,LSG
39,2023-04-09,RCB,MI,Delhi,RCB,bat,2,MI,RCB,9,2,Player_80,Player_61,6,1,7,0,None,None,71.3,9.69,loss,MI
37,2023-05-17,LSG,RR,Chennai,LSG,field,2,LSG,RR,13,6,Player_15,Player_39,5,0,5,0,None,None,102.03,7.1,win,RR
3,2023-04-27,GT,PBKS,Bangalore,GT,bat,1,PBKS,GT,3,1,Player_83,Player_34,4,1,5,0,None,None,128.79,8.84,loss,GT
4,2023-05-23,LSG,DC,Chennai,DC,bat,2,DC,LSG,10,3,Player_41,Player_40,1,1,2,1,Player_47,run out,137.43,11.79,win,DC
43,2023-05-11,CSK,SRH,Chennai,CSK,bat,2,SRH,CSK,8,2,Player_20,Player_86,2,0,2,0,None,None,51.95,9.92,win,CSK
23,2023-04-24,DC,KKR,Delhi,DC,field,2,KKR,DC,15,4,Player_15,Player_69,6,1,7,0,None,None,177.18,6.92,loss,DC
32,2023-05-03,CSK,LSG,Mumbai,CSK,bat,1,LSG,CSK,4,4,Player_60,Player_27,5,1,6,0,None,None,90.81,6.89,win,LSG
46,2023-05-14,DC,CSK,Bangalore,CSK,bat,2,CSK,DC,6,3,Player_89,Player_94,2,1,3,0,None,None,151.81,6.13,win,DC
64,2023-04-23,CSK,GT,Bangalore,GT,field,1,CSK,GT,9,5,Player_19,Player_80,6,0,6,0,None,None,108.91,7.3,win,CSK
